animal_type,weight_kg,height_cm,age_years,number_of_friends,birth_date,birth_unix,color,can_fly,can_swim,can_run,watches_youtube,daily_food_grams,popularity_score,social_media
fish,11.13069157836263,87.50058257859595,11,1,2014-02-12,1392163200,blue,True,False,False,True,101.79442097439804,8.411753090999524,New filter day. Not sure if improvement or disruption to my routine.
fish,17.04314520789925,75.54710137332418,17,1,2008-01-16,1200441600,blue,True,False,False,True,96.87772395505695,10.0,Watched the humans watching that ocean movie. So many inaccuracies.
cat,6.173173549693,94.78553057478462,3,2,2022-12-25,1671926400,red,False,False,False,False,104.51765501370237,7.274050644755768,My human thinks I can't open the food cabinet. They're so naive. #MissionImpossible
bird,31.293395723742538,62.380561807927364,13,9,2012-02-11,1328918400,gray,True,True,True,False,78.33941352098839,6.6981260210462334,Theater critics loved my dawn performance. Five star reviews! 🎭
bird,39.96476634480817,51.63610397526758,12,7,2013-12-05,1386201600,green,True,True,True,False,77.84440342575951,6.919798199890332,Flying scenes in movies never get the aerodynamics right. #BadPhysics
cat,3.5761294608963463,98.18466983266258,5,4,2020-02-14,1581638400,red,True,True,False,False,93.6242436547155,5.08486515478669,Another day of being misunderstood by my human staff. They'll learn eventually.
fish,24.977789594010318,59.66293202059761,17,1,2008-02-12,1202774400,blue,False,False,False,True,81.62845064761635,8.617853280049225,New filter day. Not sure if improvement or disruption to my routine.
fish,16.964495110652653,74.38055593745996,11,1,2014-01-02,1388620800,gray,True,False,True,True,93.49345543637155,10.0,Bubbles are overrated. I'm just saying what everyone's thinking.
turtle,57.78360657438987,29.727957598807198,7,5,2018-01-20,1516406400,mixed,False,False,True,False,63.87117898496612,2.602683751428244,Planned my route to the food bowl. Execution scheduled for tomorrow.
cat,6.523621349621724,92.84552417342104,4,2,2021-02-02,1612224000,red,False,True,True,False,77.38812272293245,9.896046951975393,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
turtle,65.7580207998385,22.846026727648898,6,3,2019-02-18,1550448000,red,False,False,False,True,40.130255292639255,3.026134944990665,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,2.321848997192059,93.92147012834172,2,4,2023-01-12,1673481600,red,True,True,True,False,81.7491070544598,8.054235222667053,Spent all day judging everyone. It was exhausting being this superior.
fish,26.916594549307376,69.24979653131213,17,1,2008-01-05,1199491200,blue,True,False,False,True,76.81482709155175,9.526567879869736,New filter day. Not sure if improvement or disruption to my routine.
fish,22.22989445605505,71.31349609195914,15,4,2010-12-12,1292112000,red,True,False,True,True,92.56093488956485,10.0,Three laps around the castle. New personal record.
bird,30.48273357574192,59.606663263696284,12,7,2013-12-01,1385856000,gray,True,True,True,False,67.79741670443526,8.643072890087819,That scene in the film where the bird speaks? Completely unrealistic dialogue. #BadWriting
cat,4.733332466420878,97.19655239842892,7,8,2018-12-26,1545782400,green,True,True,True,True,103.6016310821439,6.4529858380371214,My humans watched a film about cats last night. Complete propaganda.
turtle,49.272117508669794,44.65140633664512,5,1,2020-01-10,1578614400,mixed,False,False,True,True,71.35848370154011,5.667233728401293,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
turtle,50.394248224554524,42.87140923281706,6,3,2019-01-21,1548028800,gray,True,False,True,True,48.38869029611773,4.482967042767166,Contemplated the meaning of life for six hours. Made significant progress.
bird,17.129669274494063,80.3595852523098,11,5,2014-12-17,1418774400,gray,False,True,True,False,92.921197889866,9.86246273090192,Watched that new avian documentary. The cinematography was stunning! 🎬
turtle,52.440394547432334,38.80678503259635,9,1,2016-01-03,1451779200,mixed,False,True,False,True,49.24968529377094,4.940187361375807,Planned my route to the food bowl. Execution scheduled for tomorrow.
cat,5.302871394413447,95.36032199400496,7,8,2018-12-13,1544659200,blue,True,True,True,False,94.11772766351952,8.885604116763595,Spent all day judging everyone. It was exhausting being this superior.
cat,3.68413810541442,100.18814264066633,3,2,2022-12-07,1670371200,red,False,True,True,False,103.95659255235299,7.335826400399708,"Watched them clean up my fur from the couch. Entertaining show, 4/10."
cat,5.065700385831817,101.37816498154793,7,8,2018-12-08,1544227200,red,False,True,True,False,105.69749386121221,6.0932193882269114,Humans think these 'cat movies' represent us accurately. How disappointing.
bird,38.826537836637755,58.746098281212255,8,9,2017-02-11,1486771200,gray,False,True,False,False,85.64804761621217,10.0,Theater critics loved my dawn performance. Five star reviews! 🎭
dog,8.155555654711335,83.17291150919661,2,9,2023-12-17,1702771200,green,False,False,True,False,84.39994257252637,8.653874476942393,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
dog,6.582563872361787,89.67180815831288,1,11,2024-02-10,1707523200,green,False,False,True,False,107.20635935086443,6.504053517866447,Made a new friend at the park today! BEST DAY EVER!!!
turtle,42.773068931203994,57.24196595522779,10,1,2015-12-25,1451001600,mixed,True,False,False,False,63.60637196843669,6.804454305126205,Moved three inches to the left. That's enough productivity for today.
bird,13.308061859442592,76.07593160649517,9,7,2016-02-15,1455494400,gray,True,True,True,False,91.06485566903882,8.865071926712279,"Singing since 5am. The neighborhood loves me, I'm sure of it."
turtle,67.90709529850163,16.3548564403605,7,5,2018-12-06,1544054400,mixed,False,False,False,True,47.61778254829814,3.664181106827681,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
turtle,41.68614290791335,59.440955209651584,10,1,2015-01-09,1420761600,mixed,True,False,False,True,63.938843872736754,8.556573375262927,Watched the same leaf float by. Twice. Exciting day.
bird,40.10206223311788,46.03684425038666,15,9,2010-02-26,1267142400,gray,True,False,True,True,80.1052279214794,5.590573525221143,Found the perfect branch today. #HomeImprovement
turtle,37.59539385134449,50.96519651962101,8,3,2017-12-02,1512172800,mixed,True,False,False,False,68.23660779095633,6.644632015772646,Still thinking about that lettuce from last week. Good times.
dog,8.143994262786414,89.7262604663315,3,7,2022-01-02,1641081600,green,False,False,False,False,81.15267839810899,5.975103263271457,Got to lick a plate clean after dinner! SO AMAZING! BLESSED!
cat,5.128185300094423,87.13014658226986,3,2,2022-01-22,1642809600,red,False,True,False,False,104.2606983184602,8.060957680503263,Sitting in the window judging passersby. My theatrical viewing experience.
bird,35.15163182720753,62.063258774562605,9,7,2016-12-12,1481500800,blue,False,True,True,False,59.50395500857192,7.282042974844688,"Singing since 5am. The neighborhood loves me, I'm sure of it."
turtle,49.30265010661492,43.4931145507631,7,5,2018-01-17,1516147200,mixed,False,False,True,True,54.015153057044394,5.224656808148577,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
fish,12.302343670613764,90.96994673498568,13,4,2012-01-18,1326844800,blue,False,False,False,True,91.35961748904049,7.740775560320541,Bubbles are overrated. I'm just saying what everyone's thinking.
turtle,49.44511638383332,32.68857453870858,6,3,2019-01-12,1547251200,mixed,True,True,True,True,59.7481493589097,5.063470015522863,Made it across the room today. #SpeedDemon
cat,7.518582216245843,93.59613030119006,3,2,2022-12-21,1671580800,red,False,True,True,False,96.94558382376833,7.258915554569597,That movie with the orange cat was completely unrealistic. We're much more cunning.
fish,21.62872734035392,73.92034019850931,13,4,2012-02-22,1329868800,blue,False,False,True,False,82.40151135178358,10.0,Watched the humans watching that ocean movie. So many inaccuracies.
bird,47.72567994929382,34.85081248834453,12,7,2013-12-14,1386979200,mixed,False,True,True,False,64.94586403503547,5.0671497424493,"Singing since 5am. The neighborhood loves me, I'm sure of it."
fish,20.85707065841706,84.84964088867636,18,1,2007-12-21,1198195200,blue,False,False,True,True,83.99762499784322,8.917550497605074,Humans tapping on the glass again. Very original.
turtle,60.132307189286216,22.890728595941876,4,1,2021-02-03,1612310400,mixed,False,False,False,True,77.09028131647469,4.179597502014941,Planned my route to the food bowl. Execution scheduled for tomorrow.
turtle,55.25218699575237,35.9062031987752,7,5,2018-12-06,1544054400,mixed,False,False,True,True,54.99208712207021,6.319379891153608,Watched the same leaf float by. Twice. Exciting day.
turtle,43.66701445441691,45.867561290152025,6,3,2019-02-25,1551052800,mixed,True,False,False,False,59.10662828609669,5.379773529356909,Watched the same leaf float by. Twice. Exciting day.
bird,29.506714993817205,67.49146982528647,14,11,2011-01-04,1294099200,red,False,True,True,False,64.55972121188752,10.0,Just watched an old classic film with that talking parrot. Such stereotyping! 🎬
bird,38.90180742873194,50.62209416883861,11,5,2014-01-13,1389571200,gray,True,True,True,False,65.59919700610169,9.067044145631428,Watched that new avian documentary. The cinematography was stunning! 🎬
cat,4.306109854535432,99.20606016539125,5,4,2020-12-19,1608336000,red,False,True,True,True,98.8204025580498,5.461452557320863,Watched a great film last night about mice. Would watch again! 🐭🎬
dog,11.198534012136296,94.31161735683999,1,11,2024-12-15,1734220800,green,False,True,True,False,100.13095680160589,7.5466538441044895,Made a new friend at the park today! BEST DAY EVER!!!
turtle,43.78682189863647,48.08256071239052,7,5,2018-01-10,1515542400,mixed,False,False,True,True,59.08152759807587,7.579620229291032,Planning my next move. ETA: Next Thursday.
turtle,59.291384447023276,20.69929689123896,6,3,2019-02-07,1549497600,mixed,True,False,True,True,53.66734730031536,3.1857012307201558,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
cat,5.1653967337648155,87.70179413267755,2,4,2023-01-24,1674518400,red,True,True,False,False,113.91575173525959,8.279449408872255,That movie with the orange cat was completely unrealistic. We're much more cunning.
turtle,58.646869255245974,38.58891305589494,9,1,2016-12-11,1481414400,mixed,False,False,False,True,63.43923744828653,5.913797927992906,Still thinking about that lettuce from last week. Good times.
cat,7.490674845326234,93.90064331589855,8,6,2017-01-24,1485216000,red,False,True,False,False,104.76535661726618,7.405972376592421,Another day of being misunderstood by my human staff. They'll learn eventually.
bird,35.372682381379846,56.57692694659815,8,9,2017-01-26,1485388800,gray,True,True,False,False,72.8071011086942,7.2168802672327415,Flying scenes in movies never get the aerodynamics right. #BadPhysics
turtle,48.19355533693019,47.63863052224871,4,1,2021-02-13,1613174400,mixed,False,False,False,True,55.515110326295925,6.026360408371868,Planning my next move. ETA: Next Thursday.
dog,9.512980724668429,87.0727946890382,5,9,2020-01-09,1578528000,green,True,False,False,False,100.81824940912547,7.307736806886992,Just rolled in something AMAZING smelling! SO HAPPY RIGHT NOW!
cat,0.7887149486899281,103.53602693477748,8,6,2017-02-27,1488153600,red,False,True,False,False,93.955934056774,7.905795627018227,Another day of being misunderstood by my human staff. They'll learn eventually.
dog,11.285007457151577,76.94327020936593,2,9,2023-01-16,1673827200,green,True,False,True,False,92.41361602718534,9.84532067841042,That movie about dogs on an adventure was so inspiring! 🎞️ #DoggoFilmCritic
fish,25.247192120776006,67.61795546765076,16,2,2009-02-07,1233964800,blue,True,False,True,True,70.88581662250772,9.403310095168555,"Same bowl, different day. #AquariumLife"
cat,2.5237763129066217,92.76224790023093,6,6,2019-02-06,1549411200,red,True,True,False,False,102.8047327478495,7.349218035063251,Watched a great film last night about mice. Would watch again! 🐭🎬
fish,19.21695816601924,69.8492574875559,13,4,2012-01-16,1326672000,blue,True,False,False,True,89.99675886878296,10.0,The lighting in this tank is terrible for my complexion. #FilterNeeded
turtle,48.231052032497935,38.65554010763958,6,3,2019-01-05,1546646400,mixed,True,False,True,True,49.98914404549842,6.914577744174565,Moved three inches to the left. That's enough productivity for today.
dog,11.391520169056594,85.50513844088931,2,9,2023-01-05,1672876800,green,False,True,True,False,96.11230737886616,10.0,Made a new friend at the park today! BEST DAY EVER!!!
turtle,51.46669331847586,35.27576149328136,7,5,2018-02-13,1518480000,mixed,False,False,False,True,53.83053360639069,3.3889901560538176,These action movies are too fast-paced. Can't keep up with the plot when everyone's rushing around. 🎥
turtle,40.880695369320335,53.40244597593576,7,5,2018-12-26,1545782400,mixed,False,False,False,True,63.1904965936686,9.452395398490593,Taking a nap on my favorite rock. Living my best life. #TurtleJoy
cat,8.222423304434582,90.63163133982219,8,6,2017-12-15,1513296000,red,True,True,True,False,96.53222828552207,5.548160522700998,My humans watched a film about cats last night. Complete propaganda.
fish,11.658316404365772,83.47825524168748,19,2,2006-02-17,1140134400,green,True,False,False,True,79.07463279944383,8.593391128490227,The lighting in this tank is terrible for my complexion. #FilterNeeded
bird,25.151317753225413,75.6192297487523,10,5,2015-02-11,1423612800,gray,True,True,True,True,82.2038883804835,10.0,My singing was featured in the background of that new nature film. #MovieStar
dog,6.004731850151569,96.55174829234019,3,7,2022-02-14,1644796800,green,False,True,False,False,106.47365314187523,6.7817357865594445,Played with my favorite toy for TWO HOURS! INCREDIBLE DAY!
bird,32.84589560408059,62.39949048852321,11,5,2014-01-23,1390435200,gray,True,True,True,False,75.16871398379784,8.599704957852406,Found the perfect branch today. #HomeImprovement
